Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
6,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,15.392063,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
7,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,15.058486,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
8,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,15.117700,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.938776,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",4
9,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,14.480529,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.938776,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
10,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,15.066869,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.979167,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",4
1,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,23.721139,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",3
2,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003030,27.629821,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",6
3,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,25.138973,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.857143,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
4,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,26.366369,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
5,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,23.171891,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.857143,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",4
6,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,22.454212,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
7,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.136724,22.475960,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.806122,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
8,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,27.024334,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
9,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,26.044858,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
10,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137229,24.362225,0.857143,0.142857,0.875000,0.875000,0.833333,0.875000,0.875000,0.708333,0.750000,"[[5,1],
 [1,7]]","[5, 1, 1, 7]","(2, 2)",3
1,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,15.080672,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",4
2,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,14.179911,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
3,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137229,13.982218,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.857143,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3
4,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,14.745366,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
5,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,13.321504,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.959184,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",3
6,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,14.753902,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,1.000000,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
7,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,15.996190,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
8,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,15.838512,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
9,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,16.153008,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
10,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070887,16.065784,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.895833,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",6
1,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,23.868329,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",10
2,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,23.919190,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
3,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,25.536535,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
4,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006061,27.093474,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",12
5,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.009091,27.128074,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",18
6,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.075433,27.559708,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",15
7,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.016667,28.217363,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",33
8,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.073413,23.436825,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,1.000000,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",11
9,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.146320,26.950552,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.755102,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",21
10,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,26.457395,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",13
1,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069899,25.159373,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.875000,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",13
2,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.010101,26.559438,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",20
3,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.074928,25.103402,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.857143,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",14
4,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,26.816221,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",17
5,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008081,27.720385,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",16
6,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.141270,26.451104,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.714286,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",11
7,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,25.311872,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
8,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.075938,27.060576,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.959184,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",16
9,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,23.882063,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",17
10,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.007576,25.862283,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",15
1,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.067374,26.799515,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.875000,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",8
2,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.074423,26.693007,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.938776,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",13
3,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.143290,26.049199,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.755102,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",15
4,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.074928,27.301498,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",14
5,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004545,25.651377,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",9
6,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,25.555010,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
7,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.009596,26.806001,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",19
8,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,24.812906,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
9,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,27.232127,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
10,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,26.326425,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",13
