Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
2,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137734,15.429759,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.775510,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",4
3,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,14.868004,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
4,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,14.704901,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
5,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137734,15.045027,0.857143,0.142857,0.714286,0.714286,1.000000,1.000000,0.833333,0.745356,0.836735,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",4
6,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,14.825580,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
7,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,14.881541,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
8,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,14.392705,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
9,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,14.504520,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
10,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,14.232262,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",4
1,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.065354,25.308006,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.875000,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",4
2,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,25.103728,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
3,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,26.737983,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
4,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,26.399198,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
5,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.136219,20.882808,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.755102,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",1
6,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,26.470457,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.897959,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",4
7,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070382,25.480624,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.959184,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",5
8,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.138240,28.295593,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.816327,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",5
9,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,24.970124,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
10,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137229,25.262131,0.857143,0.142857,0.875000,0.875000,0.833333,0.875000,0.875000,0.708333,0.854167,"[[5,1],
 [1,7]]","[5, 1, 1, 7]","(2, 2)",3
1,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.067879,29.428417,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.928571,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",9
2,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004040,23.762932,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",8
3,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006061,23.493713,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",12
4,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,24.012441,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
5,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,21.454252,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
6,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,26.446954,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",17
7,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.076948,28.240919,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",18
8,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,23.137294,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
9,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,22.899581,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
10,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.138240,28.468331,0.857143,0.142857,0.750000,0.750000,1.000000,1.000000,0.857143,0.750000,0.916667,"[[6,0],
 [2,6]]","[6, 0, 2, 6]","(2, 2)",5
1,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.064343,11.811877,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.928571,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",2
2,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,14.675793,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
3,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,15.214475,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
4,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,15.079299,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
5,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,15.090601,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.897959,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",3
6,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.136724,13.251417,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.795918,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",2
7,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070382,15.553654,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",5
8,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.136724,13.166387,0.857143,0.142857,0.714286,0.714286,1.000000,1.000000,0.833333,0.745356,0.857143,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",2
9,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,15.299654,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.897959,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",4
10,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,13.586948,0.928571,0.071429,0.875000,0.875000,1.000000,1.000000,0.933333,0.866025,0.895833,"[[6,0],
 [1,7]]","[6, 0, 1, 7]","(2, 2)",3
1,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.132727,25.770144,0.866667,0.133333,0.750000,0.750000,1.000000,1.000000,0.857143,0.763763,0.767857,"[[7,0],
 [2,6]]","[7, 0, 2, 6]","(2, 2)",12
2,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,23.794303,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
3,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004545,26.024592,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",9
4,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.077453,27.668380,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",19
5,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.073413,24.579723,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.857143,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",11
6,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.074423,24.005295,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.857143,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",13
7,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.075433,25.462526,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,1.000000,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",15
8,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.007071,27.231404,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",14
9,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,24.624847,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",17
10,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,25.779494,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",11
1,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.073939,26.478059,0.933333,0.066667,0.875000,0.875000,1.000000,1.000000,0.933333,0.875000,0.910714,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",21
2,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.076443,23.630250,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.877551,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",17
3,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,27.420603,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
4,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,24.292859,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
5,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.140260,24.383465,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.857143,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",9
6,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.142785,24.204969,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.795918,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",14
7,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,27.998600,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",11
8,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,26.603950,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
9,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.077958,26.160691,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,1.000000,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",20
10,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008081,25.303093,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",16
1,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.196566,24.654407,0.800000,0.200000,0.875000,0.875000,0.714286,0.777778,0.823529,0.600099,0.678571,"[[5,2],
 [1,7]]","[5, 2, 1, 7]","(2, 2)",13
2,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004040,25.405657,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",8
3,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.007576,27.877335,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",15
4,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.077453,27.289970,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.857143,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",19
5,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.016162,27.049525,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",32
6,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,25.722953,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
7,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,25.959455,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",17
8,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,24.709886,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
9,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.071898,24.919253,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.959184,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",8
10,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.072908,27.102747,0.928571,0.071429,0.875000,0.875000,1.000000,1.000000,0.933333,0.866025,0.875000,"[[6,0],
 [1,7]]","[6, 0, 1, 7]","(2, 2)",10
