Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
9,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,2.7894973754882812e-05,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.9387755102040816,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
10,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,6.67572021484375e-05,0.42857142857142855,0.5714285714285714,0.5,0.5,0.3333333333333333,0.5,0.5,-0.16666666666666666,0.5416666666666666,"[[2,4],
 [4,4]]","[2, 4, 4, 4]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
1,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.12818181818181815,16.340391874313354,0.8666666666666667,0.1333333333333333,0.75,0.75,1.0,1.0,0.8571428571428571,0.7637626158259733,0.75,"[[7,0],
 [2,6]]","[7, 0, 2, 6]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.21373737 0.14787879 0.14787879 0.14787879 0.14787879 0.14787879
 0.14787879 0.14787879 0.14787879 0.14787879 0.14787879 0.14787879
 0.13525253 0.13525253 0.13222222 0.13171717 0.12919192 0.12919192
 0.12919192 0.12919192 0.12919192 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182 0.12818182
 0.12818182 0.12818182]",2
2,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06886724386724384,15.900595903396606,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9591836734693878,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2,"[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.22579365 0.21922799 0.14480519 0.07492785 0.07492785 0.07492785
 0.07492785 0.07290765 0.07290765 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",2
3,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0010101010101010112,14.351394891738892,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.02272727 0.01767677 0.01717172 0.00707071 0.00555556 0.00353535
 0.00353535 0.00252525 0.00151515 0.00151515 0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101 ]",2
4,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0010101010101010112,13.125227689743042,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08502886 0.08199856 0.07694805 0.076443   0.0734127  0.0734127
 0.0734127  0.0734127  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101 ]",2
5,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003030303030303033,16.03188991546631,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",6,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]","[0.08755411 0.08755411 0.07795815 0.0744228  0.0744228  0.0744228
 0.07391775 0.07391775 0.07391775 0.0734127  0.0703824  0.0703824
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303 ]",2
6,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,15.179829359054565,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]","[0.09007937 0.08553391 0.08199856 0.00757576 0.0040404  0.0040404
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",2
7,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06937229437229434,15.27171540260315,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.8775510204081634,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3,"[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]","[0.22478355 0.2222583  0.14733045 0.14733045 0.14733045 0.14733045
 0.14126984 0.14025974 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",2
8,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,14.868163585662842,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15692641 0.14733045 0.01060606 0.01060606 0.01060606 0.01060606
 0.01060606 0.01060606 0.01060606 0.01060606 0.01060606 0.01060606
 0.00656566 0.00656566 0.00656566 0.0040404  0.0040404  0.0040404
 0.0040404  0.0040404  0.0030303  0.0030303  0.0030303  0.0030303
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",2
9,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.0020202020202020224,17.013914823532104,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]","[0.15894661 0.15541126 0.15541126 0.1538961  0.14430014 0.14329004
 0.0794733  0.0794733  0.0794733  0.0794733  0.0794733  0.0794733
 0.0794733  0.0794733  0.0794733  0.0794733  0.07088745 0.07088745
 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745 0.00252525
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",2
10,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.06987734487734484,15.464972972869873,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8333333333333334,0.8888888888888888,0.9411764705882353,0.8606629658238705,0.8958333333333334,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0]","[0.29112554 0.21922799 0.21468254 0.21114719 0.20761183 0.08098846
 0.0734127  0.0734127  0.0724026  0.07189755 0.07189755 0.07189755
 0.07189755 0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.07088745 0.0703824  0.0703824  0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734]",2
1,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,4.363059997558594e-05,0.6666666666666666,0.33333333333333337,0.75,0.75,0.5714285714285714,0.6666666666666666,0.7058823529411765,0.32732683535398854,0.7857142857142857,"[[4,3],
 [2,6]]","[4, 3, 2, 6]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
2,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,3.123283386230469e-05,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.8979591836734694,"[[5,2],
 [2,5]]","[5, 2, 2, 5]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
3,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,5.745887756347656e-05,0.6428571428571429,0.3571428571428571,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.6153846153846154,0.28867513459481287,0.7959183673469388,"[[5,2],
 [3,4]]","[5, 2, 3, 4]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
4,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,3.361701965332031e-05,0.8571428571428571,0.1428571428571429,1.0,1.0,0.7142857142857143,0.7777777777777778,0.875,0.7453559924999299,0.8571428571428572,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
5,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,3.6716461181640625e-05,0.7857142857142857,0.2142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.7692307692307693,0.5773502691896257,0.8163265306122449,"[[6,1],
 [2,5]]","[6, 1, 2, 5]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
6,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,3.6716461181640625e-05,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.75,0.4472135954999579,0.8163265306122448,"[[4,3],
 [1,6]]","[4, 3, 1, 6]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
7,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,3.719329833984375e-05,0.6428571428571429,0.3571428571428571,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.6153846153846154,0.28867513459481287,0.7959183673469388,"[[5,2],
 [3,4]]","[5, 2, 3, 4]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
8,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,4.029273986816406e-05,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.7142857142857143,"[[5,2],
 [2,5]]","[5, 2, 2, 5]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
9,XGBOOST,Conv_xgboost,PulmonaryHypertension,v1,0.0,2.765655517578125e-05,0.6428571428571429,0.3571428571428571,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.6,0.7058823529411765,0.31622776601683794,0.7346938775510203,"[[3,4],
 [1,6]]","[3, 4, 1, 6]","(2, 2)",99,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
