Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
1,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.27252525252525256,1.9203126430511475,0.7333333333333333,0.2666666666666667,0.75,0.75,0.7142857142857143,0.75,0.75,0.4642857142857143,0.7142857142857143,"[[5,2],
 [2,6]]","[5, 2, 2, 6]","(2, 2)",38,"[0 0 0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1 0 1 1 0 0 0 1
 1 0 1 0 1 0 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1 0 0 1 0 1 0 1 0
 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 1 1]","[0.27555556 0.27555556 0.27555556 0.27555556 0.27555556 0.27555556
 0.27555556 0.27555556 0.27555556 0.27555556 0.27555556 0.27454545
 0.27454545 0.27454545 0.27454545 0.27454545 0.27454545 0.27454545
 0.27454545 0.27454545 0.27454545 0.27454545 0.27454545 0.27454545
 0.27454545 0.27454545 0.27454545 0.27454545 0.27454545 0.27454545
 0.27454545 0.27454545 0.27252525 0.27252525 0.27252525 0.27252525
 0.27252525 0.27252525 0.27252525 0.27252525 0.27252525 0.27252525
 0.27252525 0.27252525 0.27252525 0.27252525 0.27252525 0.27252525
 0.27252525 0.27252525]",2
2,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.029797979797979823,1.914275884628296,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",59,"[1 0 1 1 1 1 0 1 1 1 0 1 0 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 1 1 0 1 1 1 1
 1 1 0 1 1 1 1 0 0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 0 0 0 1 0 0 1 1 0 1 0 1 1 1
 0 1 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 1 0 1 0 0 0 0]","[0.10270563 0.09816017 0.09816017 0.09816017 0.09715007 0.09715007
 0.09715007 0.09715007 0.09512987 0.09512987 0.09512987 0.09512987
 0.09512987 0.09512987 0.09512987 0.09361472 0.09361472 0.09361472
 0.09209957 0.09159452 0.09159452 0.09159452 0.09159452 0.09159452
 0.09159452 0.09159452 0.09159452 0.09159452 0.09159452 0.09159452
 0.09159452 0.09159452 0.09159452 0.09159452 0.09159452 0.09159452
 0.09159452 0.09159452 0.09159452 0.09159452 0.09159452 0.09159452
 0.09159452 0.09058442 0.09058442 0.02979798 0.02979798 0.02979798
 0.02979798 0.02979798]",2
3,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.02474747474747477,1.9162328243255615,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",49,"[0 0 1 0 1 1 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1
 1 1 0 0 0 1 0 1 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 1 1 1
 1 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1]","[0.08906926 0.08906926 0.08906926 0.08906926 0.08906926 0.08906926
 0.08906926 0.08906926 0.08906926 0.08906926 0.08906926 0.08906926
 0.08906926 0.08805916 0.08805916 0.08805916 0.08805916 0.08805916
 0.08805916 0.08805916 0.08805916 0.08805916 0.08805916 0.08805916
 0.08805916 0.08805916 0.08805916 0.08805916 0.08805916 0.08805916
 0.08805916 0.08805916 0.08805916 0.02474747 0.02474747 0.02474747
 0.02474747 0.02474747 0.02474747 0.02474747 0.02474747 0.02474747
 0.02474747 0.02474747 0.02474747 0.02474747 0.02474747 0.02474747
 0.02474747 0.02474747]",2
4,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.22528860028860032,1.8920173645019531,0.7857142857142857,0.2142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.75,0.8,0.5773502691896257,0.836734693877551,"[[5,2],
 [1,6]]","[5, 2, 1, 6]","(2, 2)",43,"[1 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 1 0 1 0 0 0 1 0 0 1 1 1 0
 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 1 1 0 1
 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 1 0 1]","[0.22882395 0.22882395 0.22882395 0.22882395 0.22882395 0.22882395
 0.22882395 0.22882395 0.2283189  0.2283189  0.2283189  0.2283189
 0.2283189  0.2283189  0.2283189  0.2283189  0.2262987  0.22579365
 0.22579365 0.22579365 0.22579365 0.22579365 0.22579365 0.22579365
 0.22579365 0.22579365 0.22579365 0.22579365 0.22579365 0.22579365
 0.22579365 0.22579365 0.22579365 0.22579365 0.22579365 0.2252886
 0.2252886  0.2252886  0.2252886  0.2252886  0.2252886  0.2252886
 0.2252886  0.2252886  0.2252886  0.2252886  0.2252886  0.2252886
 0.2252886  0.2252886 ]",2
5,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.156926406926407,1.8847229480743408,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8367346938775511,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",42,"[1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0
 1 0 1 0 1 1 1 0 0 1 1 0 1 0 1 1 0 1 0 1 0 0 0 0 1]","[0.22680375 0.22579365 0.22579365 0.22579365 0.16904762 0.16904762
 0.16399711 0.16399711 0.16147186 0.16147186 0.16147186 0.16147186
 0.15995671 0.15995671 0.15995671 0.15793651 0.15692641 0.15692641
 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641
 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641
 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641
 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641
 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641 0.15692641
 0.15692641 0.15692641]",2
6,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.08603896103896103,1.8874502182006836,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9693877551020408,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",36,"[0 0 0 1 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0
 1 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 1 0 0 1 1 0 0 1 0 1
 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 1 0]","[0.08603896 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896
 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896
 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896
 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896
 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896
 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896
 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896
 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896 0.08603896
 0.08603896 0.08603896]",2
7,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.15793650793650799,1.9190707206726074,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7857142857142857,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",44,"[0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 1 1 1 0 0 1 0
 1 0 0 1 0 1 1 0 1 1 1 0 1 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 1
 0 0 1 0 0 0 1 1 1 0 1 0 1 0 0 0 1 1 0 1 0 1 0 0 1]","[0.2262987  0.16298701 0.16298701 0.16298701 0.16298701 0.16298701
 0.16298701 0.16298701 0.16298701 0.16298701 0.16298701 0.16298701
 0.16298701 0.16248196 0.16248196 0.16248196 0.16248196 0.16248196
 0.16248196 0.16248196 0.16248196 0.16248196 0.16248196 0.16248196
 0.16248196 0.16248196 0.16248196 0.15793651 0.15793651 0.15793651
 0.15793651 0.15793651 0.15793651 0.15793651 0.15793651 0.15793651
 0.15793651 0.15793651 0.15793651 0.15793651 0.15793651 0.15793651
 0.15793651 0.15793651 0.15793651 0.15793651 0.15793651 0.15793651
 0.15793651 0.15793651]",2
8,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.09361471861471861,1.9698903560638428,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9693877551020409,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",51,"[0 1 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 0 0
 1 1 1 0 1 1 0 0 1 0 1 1 0 1 1 0 1 0 1 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1
 0 0 1 1 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 1 1 1]","[0.16349206 0.16147186 0.15995671 0.15995671 0.15995671 0.15995671
 0.15995671 0.15995671 0.15995671 0.15995671 0.15995671 0.15945166
 0.15945166 0.15945166 0.15945166 0.15945166 0.15945166 0.15945166
 0.15945166 0.15945166 0.15945166 0.15945166 0.15945166 0.15945166
 0.15945166 0.15945166 0.15945166 0.15945166 0.15945166 0.15945166
 0.15642136 0.15642136 0.15642136 0.15642136 0.1549062  0.1549062
 0.1549062  0.1549062  0.1549062  0.1549062  0.09361472 0.09361472
 0.09361472 0.09361472 0.09361472 0.09361472 0.09361472 0.09361472
 0.09361472 0.09361472]",2
9,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.22326839826839828,1.8885674476623535,0.7857142857142857,0.2142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.75,0.8,0.5773502691896257,0.7755102040816326,"[[5,2],
 [1,6]]","[5, 2, 1, 6]","(2, 2)",39,"[0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 0 0 0 1 1 0 1 1
 0 0 1 0 0 0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1
 0 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 0 1 0 1 1 0 1 0 0]","[0.29415584 0.23235931 0.23235931 0.23235931 0.23235931 0.23235931
 0.2283189  0.2283189  0.2283189  0.2283189  0.2283189  0.2283189
 0.2283189  0.2273088  0.2273088  0.2273088  0.2273088  0.2273088
 0.2273088  0.2273088  0.2273088  0.2273088  0.2232684  0.2232684
 0.2232684  0.2232684  0.2232684  0.2232684  0.2232684  0.2232684
 0.2232684  0.2232684  0.2232684  0.2232684  0.2232684  0.2232684
 0.2232684  0.2232684  0.2232684  0.2232684  0.2232684  0.2232684
 0.2232684  0.2232684  0.2232684  0.2232684  0.2232684  0.2232684
 0.2232684  0.2232684 ]",2
10,bLRRIME-KNN,knn,PulmonaryHypertension,s3,0.23084415584415585,1.9056763648986816,0.7857142857142857,0.2142857142857143,0.875,0.875,0.6666666666666666,0.7777777777777778,0.8235294117647058,0.5594309277855158,0.7708333333333334,"[[4,2],
 [1,7]]","[4, 2, 1, 7]","(2, 2)",54,"[0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 1 0 0
 1 1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1
 0 1 0 0 1 1 0 1 1 1 1 0 0 0 0 1 1 0 1 1 1 0 0 1 0]","[0.29365079 0.29365079 0.29365079 0.29365079 0.29365079 0.29365079
 0.29365079 0.29365079 0.29365079 0.29365079 0.29365079 0.29365079
 0.29365079 0.29365079 0.23084416 0.23084416 0.23084416 0.23084416
 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416
 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416
 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416
 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416
 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416 0.23084416
 0.23084416 0.23084416]",2
