Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
3,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,15.153222,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
4,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,14.364834,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
5,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,15.652790,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
6,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,15.197338,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
7,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.136724,13.323492,0.857143,0.142857,0.714286,0.714286,1.000000,1.000000,0.833333,0.745356,0.714286,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",2
8,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.068867,12.857197,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.857143,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
9,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,14.210489,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
10,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,15.168534,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",5
1,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.128182,25.495239,0.866667,0.133333,0.750000,0.750000,1.000000,1.000000,0.857143,0.763763,0.928571,"[[7,0],
 [2,6]]","[7, 0, 2, 6]","(2, 2)",3
2,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,25.715796,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
3,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,28.142500,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
4,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070382,26.575394,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.959184,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",5
5,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137229,24.784491,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.816327,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3
6,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,26.504548,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
7,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.023737,55.599268,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",47
8,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137229,24.221860,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.795918,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3
9,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.136724,22.269238,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.938776,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
10,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,28.273611,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",4
1,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,16.121149,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",5
2,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.068867,15.868194,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.979592,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
3,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,15.946708,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
4,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,14.732048,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
5,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137229,15.289966,0.857143,0.142857,0.714286,0.714286,1.000000,1.000000,0.833333,0.745356,0.836735,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",3
6,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,16.134900,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
7,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.136219,15.137594,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.857143,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",1
8,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,15.296069,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.897959,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",4
9,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,15.195575,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
10,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,16.488638,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",5
1,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.134747,24.244905,0.866667,0.133333,0.875000,0.875000,0.857143,0.875000,0.875000,0.732143,0.857143,"[[6,1],
 [1,7]]","[6, 1, 1, 7]","(2, 2)",16
2,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.014646,27.581498,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",29
3,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.007071,25.858905,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",14
4,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006061,25.433502,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",12
5,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.009091,26.133504,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",18
6,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,26.155287,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",17
7,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,27.369371,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
8,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.009596,25.264207,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",19
9,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.142785,25.802666,0.857143,0.142857,0.714286,0.714286,1.000000,1.000000,0.833333,0.745356,0.734694,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",14
10,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003030,23.962535,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",6
1,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070909,24.575690,0.933333,0.066667,0.875000,0.875000,1.000000,1.000000,0.933333,0.875000,0.928571,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",15
2,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006061,25.941978,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",12
3,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.014646,27.924884,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",29
4,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.209127,26.408428,0.785714,0.214286,0.714286,0.714286,0.857143,0.833333,0.769231,0.577350,0.775510,"[[6,1],
 [2,5]]","[6, 1, 2, 5]","(2, 2)",11
5,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.011111,27.097386,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",22
6,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.073918,25.864082,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",12
7,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,25.763967,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
8,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,26.251353,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
9,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004040,23.713161,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",8
10,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.071392,22.983719,0.928571,0.071429,0.875000,0.875000,1.000000,1.000000,0.933333,0.866025,0.875000,"[[6,0],
 [1,7]]","[6, 0, 1, 7]","(2, 2)",7
1,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.013636,29.230046,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",27
2,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.074928,26.962122,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",14
3,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.081494,26.118419,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.897959,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",27
4,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004545,26.403313,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",9
5,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.077453,25.318145,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.938776,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",19
6,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,27.158770,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
7,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.010101,26.619038,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",20
8,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,25.785255,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
9,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,22.242206,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",11
10,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,26.400798,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",11
