Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,25.363673,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",4
2,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070887,29.151251,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.959184,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",6
3,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137229,24.885509,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.816327,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3
4,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137229,24.151122,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.795918,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3
5,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,27.845411,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
6,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.136724,23.169732,0.857143,0.142857,0.714286,0.714286,1.000000,1.000000,0.833333,0.745356,0.765306,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",2
7,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,25.991531,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
8,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,27.904064,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
9,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,23.465175,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
10,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137734,27.159664,0.857143,0.142857,0.875000,0.875000,0.833333,0.875000,0.875000,0.708333,0.750000,"[[5,1],
 [1,7]]","[5, 1, 1, 7]","(2, 2)",4
1,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.064343,14.020881,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.857143,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",2
2,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,13.491373,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
3,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070887,15.660527,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",6
4,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,14.448969,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
5,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,13.623686,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
6,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,14.235210,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
7,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,17.946881,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
8,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,14.598338,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
9,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,16.059587,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
10,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,20.053199,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",13
1,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,25.928514,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",17
2,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.007576,27.569985,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",15
3,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.074928,26.062232,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",14
4,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.078968,27.353236,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",22
5,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,25.547194,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
6,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.073918,25.848169,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.938776,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",12
7,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006061,26.700391,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",12
8,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.014141,27.419104,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",28
9,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.077958,26.697732,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.857143,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",20
10,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,26.652430,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",11
1,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,24.319090,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",7
2,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,24.718780,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.979592,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
3,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.075938,25.266615,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",16
4,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,26.237909,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
5,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,26.532457,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
6,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,25.336675,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
7,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070887,23.742595,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.979592,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",6
8,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.074928,25.478109,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",14
9,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.073918,27.793812,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",12
10,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.007576,26.487075,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",15
1,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,26.986869,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",7
2,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.073918,26.968067,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.897959,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",12
3,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.074423,25.753874,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",13
4,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.072908,26.268009,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",10
5,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003030,24.609743,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",6
6,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.147330,27.731805,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.795918,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",23
7,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.207107,23.907575,0.785714,0.214286,1.000000,1.000000,0.571429,0.700000,0.823529,0.632456,0.795918,"[[4,3],
 [0,7]]","[4, 3, 0, 7]","(2, 2)",7
8,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004545,26.352911,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",9
9,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.071898,24.474156,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",8
10,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.072403,24.687780,0.928571,0.071429,0.875000,0.875000,1.000000,1.000000,0.933333,0.866025,0.895833,"[[6,0],
 [1,7]]","[6, 0, 1, 7]","(2, 2)",9
