Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
2,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.148341,26.165320,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.775510,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",25
3,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,24.407369,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",17
4,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070382,22.118425,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",5
5,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,25.399895,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
6,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004545,25.283297,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",9
7,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006061,27.662760,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",12
8,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.075938,26.480022,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",16
9,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,26.423775,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
10,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,26.693135,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",10
1,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.131717,25.401655,0.866667,0.133333,1.000000,1.000000,0.714286,0.800000,0.888889,0.755929,0.821429,"[[5,2],
 [0,8]]","[5, 2, 0, 8]","(2, 2)",10
2,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.071898,24.012450,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.877551,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",8
3,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.073413,26.303565,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.877551,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",11
4,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.014141,26.197555,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",28
5,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.075433,28.087008,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.877551,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",15
6,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,26.725213,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",11
7,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,25.378361,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
8,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.081494,30.501037,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",27
9,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008081,26.700482,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",16
10,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003030,26.214228,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",6
