Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
9,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,22.489120,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
10,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.000505,22.339799,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",1
1,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003030,23.567620,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",6
2,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,24.955379,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
3,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,24.417198,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
4,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.009596,33.454395,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",19
5,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,25.356944,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
6,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.072403,27.289137,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.897959,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",9
7,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,28.030650,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
8,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,25.595359,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
9,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.072908,25.013956,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",10
10,bPSO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.009596,33.082169,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",19
1,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.065354,15.245027,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.928571,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",4
2,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,13.763385,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
3,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.136724,15.703240,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.816327,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
4,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,15.781344,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",7
5,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,14.625270,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
6,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,14.659230,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
7,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,14.606365,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
8,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,17.040237,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
9,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,15.935571,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
10,bGWO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137229,15.241326,0.857143,0.142857,0.875000,0.875000,0.833333,0.875000,0.875000,0.708333,0.895833,"[[5,1],
 [1,7]]","[5, 1, 1, 7]","(2, 2)",3
1,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.074949,26.311228,0.933333,0.066667,0.875000,0.875000,1.000000,1.000000,0.933333,0.875000,0.875000,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",23
2,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.075433,27.279703,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,1.000000,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",15
3,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008081,27.351722,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",16
4,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.007576,27.969765,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",15
5,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.077958,28.585550,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",20
6,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,26.583773,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
7,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008081,26.253047,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",16
8,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.078968,27.062752,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.857143,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",22
9,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.009091,27.639656,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",18
10,bJADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004545,23.522632,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",9
1,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,25.017228,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",13
2,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.013636,27.458276,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",27
3,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.004040,23.728243,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",8
4,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,26.162874,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",11
5,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.081999,27.100403,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.877551,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",28
6,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006566,25.592268,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",13
7,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,25.603087,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
8,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.006061,26.868343,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",12
9,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.071898,25.474829,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",8
10,bSADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,24.723258,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",11
1,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,25.594980,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",17
2,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.078463,27.361237,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",21
3,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.071392,24.211228,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",7
4,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.007576,26.387857,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",15
5,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.014141,25.208994,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",28
6,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.076443,25.677948,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.877551,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",17
7,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.008586,27.507088,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",17
8,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,26.900643,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",11
9,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005556,26.292568,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",11
10,bSHADE-XGBOOST,xgboost,PulmonaryHypertension,v1,0.011111,28.188199,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",22
